listing_id,host_is_superhost,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,security_deposit (% of price),cleaning_fee (% of price),minimum_nights,cancellation_policy
2057361,f,Hobart,House,Entire home/apt,8,1,3,4,Real Bed,$229.00 ,0.00%,21.40%,1,strict_14_with_grace_period
2062871,t,Hobart,Apartment,Entire home/apt,4,1,2,3,Real Bed,$120.00 ,0.00%,0.00%,3,moderate
2063125,f,Glamorgan/Spring Bay,House,Entire home/apt,8,1,3,6,Real Bed,$169.00 ,78.11%,0.00%,2,strict_14_with_grace_period
2063767,t,Meander Valley,Camper/RV,Entire home/apt,2,0,2,1,Real Bed,$55.00 ,0.00%,0.00%,1,strict_14_with_grace_period
2067651,t,Hobart,Apartment,Entire home/apt,4,1,1,1,Real Bed,$175.00 ,0.00%,34.29%,2,moderate
2079393,f,Hobart,Apartment,Entire home/apt,4,1,2,2,Real Bed,$129.00 ,155.04%,27.13%,1,strict_14_with_grace_period
2079819,t,Glamorgan/Spring Bay,House,Entire home/apt,5,1,2,4,Real Bed,$120.00 ,208.33%,0.00%,3,moderate
2084453,f,Hobart,Townhouse,Entire home/apt,4,1,2,2,Real Bed,$215.00 ,0.00%,34.88%,2,strict_14_with_grace_period
2090932,f,Hobart,Apartment,Entire home/apt,8,2,4,4,Real Bed,$510.00 ,58.82%,14.71%,3,moderate
2097527,t,Clarence,House,Entire home/apt,8,2,4,3,Real Bed,$350.00 ,142.86%,51.43%,2,strict_14_with_grace_period
2111512,f,West Tamar,Serviced apartment,Entire home/apt,2,1,1,1,Real Bed,$140.00 ,0.00%,0.00%,2,strict_14_with_grace_period
2121092,t,Hobart,House,Entire home/apt,2,1,1,1,Real Bed,$85.00 ,0.00%,41.18%,2,moderate
2124018,f,Hobart,Apartment,Entire home/apt,2,1,1,1,Real Bed,$143.00 ,0.00%,0.00%,2,strict_14_with_grace_period
2128226,t,Kingborough,Guest suite,Entire home/apt,3,1,2,2,Real Bed,$114.00 ,0.00%,21.93%,2,moderate
2131356,f,Hobart,Apartment,Entire home/apt,5,1,0,3,Real Bed,$198.00 ,0.00%,24.75%,1,strict_14_with_grace_period
2131468,f,Hobart,Apartment,Entire home/apt,5,1,0,3,Real Bed,$79.00 ,0.00%,62.03%,2,strict_14_with_grace_period
2132007,f,Hobart,House,Entire home/apt,16,3,5,11,Real Bed,$599.00 ,0.00%,16.53%,1,strict_14_with_grace_period
2132254,t,Hobart,House,Entire home/apt,2,1,1,1,Real Bed,$160.00 ,0.00%,31.25%,2,moderate
2136016,f,Break O'Day,Bed and breakfast,Private room,5,1,2,4,Real Bed,$110.00 ,0.00%,0.00%,1,moderate
2142277,f,Kingborough,Guest suite,Entire home/apt,11,2,3,9,Real Bed,$150.00 ,0.00%,0.00%,1,strict_14_with_grace_period
2142787,f,Clarence,Guest suite,Entire home/apt,4,1,2,2,Real Bed,$196.00 ,0.00%,35.71%,2,strict_14_with_grace_period
2156242,t,Northern Midlands,Guest suite,Private room,2,2,2,5,Real Bed,$105.00 ,0.00%,0.00%,1,flexible
2165898,t,Hobart,House,Entire home/apt,4,1.5,1,3,Real Bed,$180.00 ,111.11%,22.22%,2,moderate
2171163,t,Northern Midlands,Boutique hotel,Private room,2,1,1,1,Real Bed,$110.00 ,0.00%,18.18%,1,moderate
2194203,f,West Tamar,Serviced apartment,Entire home/apt,3,1,1,2,Real Bed,$125.00 ,0.00%,0.00%,2,strict_14_with_grace_period
2197894,t,Glamorgan/Spring Bay,House,Entire home/apt,5,2,2,3,Real Bed,$460.00 ,65.22%,15.22%,2,strict_14_with_grace_period
2204613,t,Hobart,House,Private room,1,1,1,1,Real Bed,$61.00 ,0.00%,0.00%,5,moderate
2217216,f,Sorell,House,Entire home/apt,5,1.5,2,4,Real Bed,$160.00 ,0.00%,0.00%,2,strict_14_with_grace_period
2223140,t,Hobart,House,Entire home/apt,4,1,2,2,Real Bed,$240.00 ,0.00%,16.67%,2,strict_14_with_grace_period
2234437,t,Kingborough,Farm stay,Entire home/apt,2,1,1,1,Real Bed,$80.00 ,0.00%,0.00%,2,flexible
2238199,f,Glenorchy,Apartment,Entire home/apt,5,1,2,4,Real Bed,$125.00 ,0.00%,36.00%,2,moderate
2249412,t,Hobart,House,Entire home/apt,8,3,4,4,Real Bed,$291.00 ,0.00%,54.98%,2,strict_14_with_grace_period
2251000,t,Devonport,Cottage,Entire home/apt,4,1,2,3,Real Bed,$169.00 ,0.00%,0.00%,1,strict_14_with_grace_period
2251619,f,West Tamar,Bed and breakfast,Private room,4,2,1,3,Real Bed,$120.00 ,0.00%,0.00%,1,flexible
2256587,f,Kingborough,Tiny house,Entire home/apt,2,1,0,1,Real Bed,$140.00 ,0.00%,39.29%,1,strict_14_with_grace_period
2262732,f,Break O'Day,Apartment,Entire home/apt,2,1,1,1,Real Bed,$135.00 ,0.00%,7.41%,1,strict_14_with_grace_period
2262833,f,Hobart,House,Entire home/apt,2,1,0,1,Real Bed,$90.00 ,0.00%,44.44%,2,strict_14_with_grace_period
2263472,t,Kingborough,Apartment,Entire home/apt,5,1,2,3,Real Bed,$230.00 ,0.00%,0.00%,1,moderate
2268937,f,Hobart,House,Private room,2,1,1,1,Real Bed,$101.00 ,297.03%,19.80%,2,moderate
2284564,f,Clarence,Apartment,Entire home/apt,4,1,2,2,Real Bed,$129.00 ,193.80%,46.51%,2,strict_14_with_grace_period
2284965,f,Hobart,House,Private room,2,1,1,1,Real Bed,$67.00 ,0.00%,0.00%,1,moderate
2291180,f,West Tamar,Serviced apartment,Entire home/apt,2,1,1,1,Real Bed,$135.00 ,0.00%,0.00%,2,strict_14_with_grace_period
2299810,f,Kingborough,House,Entire home/apt,6,1,3,4,Real Bed,$251.00 ,0.00%,23.90%,2,moderate
2299918,f,Clarence,House,Entire home/apt,5,1,2,4,Real Bed,$220.00 ,0.00%,0.00%,1,flexible
2315636,f,West Tamar,Bed and breakfast,Private room,2,1,1,1,Real Bed,$101.00 ,0.00%,0.00%,1,flexible
2315956,t,Hobart,Guesthouse,Entire home/apt,2,1,1,1,Real Bed,$98.00 ,0.00%,10.20%,1,moderate
2316391,t,Launceston,Earth house,Entire home/apt,6,1,0,6,Real Bed,$220.00 ,0.00%,0.00%,1,strict_14_with_grace_period
2320681,f,Hobart,Barn,Entire home/apt,2,1,1,1,Real Bed,$251.00 ,0.00%,29.88%,1,moderate
2320933,t,Kingborough,Condominium,Entire home/apt,2,1,1,1,Real Bed,$110.00 ,0.00%,0.00%,2,moderate
2321830,f,Southern Midlands,House,Entire home/apt,7,1,3,4,Real Bed,$165.00 ,121.21%,0.00%,1,strict_14_with_grace_period
2326460,f,Meander Valley,House,Entire home/apt,10,2,4,5,Real Bed,$251.00 ,0.00%,0.00%,2,moderate
2326505,f,Meander Valley,House,Entire home/apt,4,2,2,2,Real Bed,$251.00 ,0.00%,0.00%,2,flexible
2326768,f,Southern Midlands,Apartment,Entire home/apt,4,1,0,2,Real Bed,$129.00 ,0.00%,0.00%,1,strict_14_with_grace_period
2334672,f,Hobart,Bed and breakfast,Private room,2,0.5,1,2,Real Bed,$110.00 ,0.00%,18.18%,2,moderate
2362369,t,Meander Valley,House,Entire home/apt,2,1,1,1,Real Bed,$95.00 ,0.00%,31.58%,1,moderate
2362974,t,Glamorgan/Spring Bay,House,Entire home/apt,4,1,2,3,Real Bed,$149.00 ,0.00%,0.00%,2,strict_14_with_grace_period
2367995,f,Kingborough,Bed and breakfast,Entire home/apt,2,1,1,2,Real Bed,$251.00 ,0.00%,19.92%,2,moderate
2368240,f,Devonport,House,Entire home/apt,8,2,4,5,Real Bed,$240.00 ,0.00%,20.83%,2,flexible
2374046,f,Meander Valley,Nature lodge,Private room,8,2,2,6,Real Bed,$150.00 ,0.00%,0.00%,2,moderate
2380382,f,Tasman,Bungalow,Entire home/apt,8,1.5,3,5,Real Bed,$143.00 ,0.00%,48.95%,2,moderate
2408188,f,Hobart,Bed and breakfast,Private room,2,0.5,1,2,Real Bed,$110.00 ,0.00%,22.73%,2,moderate
2419223,t,Hobart,House,Entire home/apt,3,1,1,2,Real Bed,$150.00 ,200.00%,13.33%,2,moderate
2419743,t,Tasman,Farm stay,Private room,2,1,1,1,Real Bed,$90.00 ,0.00%,0.00%,1,moderate
2420686,t,Launceston,House,Private room,2,1,1,1,Real Bed,$55.00 ,272.73%,45.45%,2,strict_14_with_grace_period
2420687,t,Launceston,House,Private room,2,1,2,1,Futon,$48.00 ,312.50%,52.08%,2,strict_14_with_grace_period
2426886,f,Clarence,Apartment,Private room,3,1,1,2,Real Bed,$169.00 ,0.00%,0.00%,1,flexible
2431825,f,Glenorchy,Guesthouse,Entire home/apt,2,1,0,1,Real Bed,$55.00 ,0.00%,0.00%,1,moderate
2433749,f,Glamorgan/Spring Bay,House,Entire home/apt,8,1,3,8,Real Bed,$251.00 ,0.00%,0.00%,2,strict_14_with_grace_period
2437868,t,Hobart,House,Entire home/apt,5,1,2,3,Real Bed,$165.00 ,0.00%,18.18%,1,moderate
2438716,f,Meander Valley,Bed and breakfast,Private room,2,1,1,1,Real Bed,$150.00 ,0.00%,0.00%,1,flexible
2447581,t,Break O'Day,House,Entire home/apt,6,2,3,3,Real Bed,$300.00 ,0.00%,0.00%,1,strict_14_with_grace_period
2448752,f,Kingborough,House,Private room,2,1,1,1,Real Bed,$41.00 ,0.00%,36.59%,2,moderate
2449557,t,Hobart,Apartment,Entire home/apt,3,1,1,2,Real Bed,$125.00 ,0.00%,28.00%,2,strict_14_with_grace_period
2467917,t,Kentish,House,Entire home/apt,6,1,3,4,Real Bed,$120.00 ,0.00%,0.00%,2,moderate
2480017,t,Clarence,House,Entire home/apt,6,2.5,3,3,Real Bed,$179.00 ,0.00%,33.52%,1,moderate
2495982,f,Launceston,House,Private room,2,1,1,1,Real Bed,$47.00 ,0.00%,31.91%,2,strict_14_with_grace_period
2496189,f,Launceston,House,Private room,1,1,1,1,Real Bed,$34.00 ,0.00%,44.12%,2,strict_14_with_grace_period
2508593,t,Launceston,House,Entire home/apt,12,2,3,8,Real Bed,$196.00 ,0.00%,25.51%,1,strict_14_with_grace_period
2508981,t,Launceston,Apartment,Entire home/apt,4,1,2,3,Real Bed,$140.00 ,0.00%,28.57%,1,strict_14_with_grace_period
2509606,t,Dorset,House,Entire home/apt,13,2,4,10,Real Bed,$200.00 ,0.00%,25.00%,1,strict_14_with_grace_period
2525444,f,Glenorchy,House,Private room,2,1,1,1,Real Bed,$145.00 ,0.00%,0.00%,1,flexible
2526916,t,Hobart,House,Entire home/apt,4,1,2,3,Real Bed,$180.00 ,0.00%,27.78%,3,strict_14_with_grace_period
2527728,t,Derwent Valley,House,Entire home/apt,6,1,3,6,Real Bed,$127.00 ,0.00%,39.37%,2,strict_14_with_grace_period
2541466,f,Break O'Day,Bed and breakfast,Entire home/apt,2,1,1,1,Real Bed,$140.00 ,0.00%,0.00%,2,moderate
2572552,f,Meander Valley,House,Entire home/apt,6,1,3,5,Real Bed,$248.00 ,201.61%,0.00%,3,strict_14_with_grace_period
2577965,f,Hobart,House,Private room,2,2,1,1,Real Bed,$61.00 ,0.00%,0.00%,2,moderate
2578691,f,Break O'Day,Bungalow,Entire home/apt,3,1,1,2,Real Bed,$138.00 ,0.00%,50.72%,1,strict_14_with_grace_period
2579039,t,Clarence,House,Entire home/apt,4,2,2,2,Real Bed,$295.00 ,45.76%,0.00%,1,moderate
2602146,f,Sorell,Farm stay,Entire home/apt,2,1,1,1,Real Bed,$145.00 ,0.00%,17.24%,2,flexible
2615277,f,Hobart,Apartment,Entire home/apt,6,1,2,4,Real Bed,$120.00 ,0.00%,33.33%,2,moderate
2678320,f,Launceston,House,Private room,2,1,1,1,Real Bed,$70.00 ,0.00%,21.43%,1,moderate
2694117,t,Hobart,House,Private room,2,1,1,1,Real Bed,$74.00 ,0.00%,0.00%,3,flexible
2723103,f,Launceston,Farm stay,Entire home/apt,5,1,2,3,Real Bed,$101.00 ,0.00%,0.00%,1,strict_14_with_grace_period
2734275,f,Hobart,Apartment,Entire home/apt,2,1,1,1,Real Bed,$168.00 ,208.33%,0.00%,3,strict_14_with_grace_period
2740045,f,Break O'Day,Cabin,Entire home/apt,4,1,2,2,Real Bed,$99.00 ,0.00%,0.00%,1,strict_14_with_grace_period
2772190,f,Kingborough,House,Private room,2,1,1,1,Real Bed,$50.00 ,0.00%,0.00%,2,moderate
2778375,f,Hobart,Apartment,Entire home/apt,4,1,2,2,Real Bed,$209.00 ,52.63%,0.00%,3,moderate
2795033,t,Hobart,House,Entire home/apt,5,1,2,3,Real Bed,$180.00 ,111.11%,25.00%,3,strict_14_with_grace_period
2810868,f,Launceston,House,Entire home/apt,6,1.5,3,4,Real Bed,$140.00 ,0.00%,0.00%,1,flexible
2812627,t,Waratah/Wynyard,Cottage,Entire home/apt,5,1,3,4,Real Bed,$135.00 ,148.15%,0.00%,2,flexible
2819160,f,Launceston,Apartment,Entire home/apt,5,1,2,2,Real Bed,$67.00 ,0.00%,164.18%,3,moderate
2826015,f,Launceston,House,Private room,2,1,1,1,Real Bed,$65.00 ,0.00%,23.08%,2,strict_14_with_grace_period
2832026,f,West Tamar,Serviced apartment,Entire home/apt,4,2,2,3,Real Bed,$180.00 ,0.00%,0.00%,3,strict_14_with_grace_period
2876229,f,Burnie,Cottage,Entire home/apt,6,1,3,5,Real Bed,$135.00 ,0.00%,0.00%,2,strict_14_with_grace_period
2883307,f,Huon Valley,Bed and breakfast,Private room,2,1,1,1,Real Bed,$129.00 ,0.00%,15.50%,1,flexible
2884365,f,Glamorgan/Spring Bay,House,Entire home/apt,4,1,2,3,Real Bed,$140.00 ,0.00%,0.00%,2,moderate
2890884,t,Launceston,House,Private room,2,1,1,1,Real Bed,$95.00 ,0.00%,0.00%,1,flexible
2899119,f,Clarence,House,Entire home/apt,6,1,3,4,Real Bed,$190.00 ,0.00%,0.00%,2,moderate
2899369,t,Kingborough,House,Private room,2,1,1,1,Real Bed,$80.00 ,0.00%,18.75%,1,strict_14_with_grace_period
2929330,t,Waratah/Wynyard,Villa,Entire home/apt,10,6,4,4,Real Bed,$295.00 ,169.49%,50.85%,2,moderate
2958972,t,Clarence,Cottage,Entire home/apt,2,1,1,1,Real Bed,$158.00 ,0.00%,31.65%,2,flexible
2979656,f,Hobart,House,Entire home/apt,4,1,2,3,Real Bed,$251.00 ,0.00%,37.85%,5,strict_14_with_grace_period
2989841,f,Launceston,House,Entire home/apt,4,2,2,3,Real Bed,$150.00 ,666.67%,40.00%,2,strict_14_with_grace_period
2997705,t,Sorell,Cabin,Entire home/apt,2,1,1,1,Real Bed,$85.00 ,0.00%,0.00%,1,moderate
2997887,t,Hobart,House,Entire home/apt,4,1,2,2,Real Bed,$129.00 ,0.00%,31.01%,3,strict_14_with_grace_period
3007115,f,Clarence,Chalet,Entire home/apt,6,1,2,2,Real Bed,$105.00 ,0.00%,28.57%,2,strict_14_with_grace_period
3025084,t,Dorset,House,Entire home/apt,8,2,3,5,Real Bed,$160.00 ,156.25%,18.75%,2,moderate
3043902,f,Southern Midlands,Apartment,Entire home/apt,6,1,3,5,Real Bed,$120.00 ,166.67%,0.00%,1,flexible
3044441,f,Sorell,Cottage,Entire home/apt,6,1,3,3,Real Bed,$390.00 ,51.28%,0.00%,2,strict_14_with_grace_period
3060713,t,Central Coast,Farm stay,Entire home/apt,4,1,2,2,Real Bed,$178.00 ,0.00%,16.85%,1,strict_14_with_grace_period
3071953,f,Northern Midlands,House,Private room,2,1,1,1,Real Bed,$96.00 ,0.00%,0.00%,2,moderate
3086359,t,Hobart,Guesthouse,Entire home/apt,2,1,1,1,Real Bed,$110.00 ,0.00%,0.00%,2,strict_14_with_grace_period
3095300,f,Clarence,House,Entire home/apt,6,1,3,4,Real Bed,$190.00 ,0.00%,0.00%,2,moderate
3096468,t,Kingborough,Townhouse,Entire home/apt,4,1,2,2,Real Bed,$110.00 ,0.00%,0.00%,2,strict_14_with_grace_period
3146880,f,Central Coast,Apartment,Entire home/apt,2,1,0,1,Real Bed,$110.00 ,0.00%,0.00%,1,moderate
3146989,t,Break O'Day,Farm stay,Private room,2,1,1,1,Real Bed,$140.00 ,100.00%,0.00%,2,strict_14_with_grace_period
3157742,t,Hobart,House,Entire home/apt,5,2.5,2,3,Real Bed,$295.00 ,84.75%,22.03%,2,strict_14_with_grace_period
3167030,t,Kentish,Apartment,Entire home/apt,2,1,1,1,Real Bed,$140.00 ,0.00%,0.00%,2,strict_14_with_grace_period
3177597,f,Launceston,House,Entire home/apt,5,1.5,2,4,Real Bed,$145.00 ,0.00%,20.69%,2,flexible
3195505,t,Kingborough,House,Entire home/apt,8,3,3,5,Real Bed,$300.00 ,116.67%,0.00%,2,moderate
3203110,f,Hobart,House,Entire home/apt,7,2,4,5,Real Bed,$331.00 ,151.06%,45.32%,5,strict_14_with_grace_period
3203140,f,Hobart,Townhouse,Entire home/apt,4,1,2,2,Real Bed,$180.00 ,0.00%,27.78%,2,moderate
3209603,f,Hobart,House,Entire home/apt,6,1,3,4,Real Bed,$220.00 ,0.00%,0.00%,2,moderate
3223027,t,Circular Head,Apartment,Entire home/apt,5,1,3,3,Real Bed,$125.00 ,0.00%,0.00%,2,flexible
3230741,f,Hobart,House,Entire home/apt,7,1,3,4,Real Bed,$198.00 ,0.00%,0.00%,2,moderate
3231001,t,Launceston,Guest suite,Entire home/apt,3,1,1,2,Real Bed,$110.00 ,0.00%,27.27%,1,moderate
3237261,f,Launceston,Treehouse,Private room,6,3,1,6,Real Bed,$41.00 ,0.00%,0.00%,1,moderate
3241291,f,Hobart,House,Entire home/apt,4,1,2,2,Real Bed,$180.00 ,0.00%,0.00%,3,strict_14_with_grace_period
3241861,f,Hobart,House,Private room,1,1,1,1,Real Bed,$69.00 ,0.00%,57.97%,4,strict_14_with_grace_period
3244286,t,Huon Valley,Apartment,Entire home/apt,4,1,2,3,Real Bed,$185.00 ,189.19%,0.00%,1,strict_14_with_grace_period
3251178,t,Huon Valley,House,Entire home/apt,6,2,3,3,Real Bed,$295.00 ,118.64%,0.00%,2,strict_14_with_grace_period
3251348,t,Hobart,Apartment,Entire home/apt,2,1,1,1,Real Bed,$101.00 ,0.00%,49.50%,3,strict_14_with_grace_period
3257935,t,Hobart,Apartment,Entire home/apt,4,1,2,3,Real Bed,$255.00 ,137.25%,0.00%,2,strict_14_with_grace_period
3276641,t,Hobart,Loft,Entire home/apt,2,1,0,1,Real Bed,$120.00 ,0.00%,0.00%,3,strict_14_with_grace_period
3283463,t,Hobart,Apartment,Entire home/apt,5,1,2,3,Real Bed,$125.00 ,0.00%,0.00%,3,moderate
3297817,t,Huon Valley,Farm stay,Entire home/apt,5,1,3,5,Real Bed,$140.00 ,0.00%,17.86%,1,flexible
3312459,t,Glamorgan/Spring Bay,Guest suite,Entire home/apt,2,1,1,1,Real Bed,$156.00 ,0.00%,0.00%,1,moderate
3313815,f,Clarence,Apartment,Entire home/apt,3,1,1,2,Real Bed,$129.00 ,0.00%,0.00%,2,moderate
3320079,t,Central Coast,House,Entire home/apt,8,2,3,5,Real Bed,$135.00 ,0.00%,0.00%,1,moderate
3325783,t,Launceston,Apartment,Entire home/apt,4,2,2,2,Real Bed,$220.00 ,136.36%,13.64%,2,strict_14_with_grace_period
3334667,f,Glamorgan/Spring Bay,House,Entire home/apt,8,2,5,5,Real Bed,$230.00 ,57.83%,0.00%,2,strict_14_with_grace_period
3353704,f,Glamorgan/Spring Bay,House,Entire home/apt,7,1,3,5,Real Bed,$200.00 ,67.50%,0.00%,2,strict_14_with_grace_period
3354116,f,Glamorgan/Spring Bay,House,Entire home/apt,8,2,3,3,Real Bed,$190.00 ,70.00%,0.00%,2,strict_14_with_grace_period
3362991,f,Glamorgan/Spring Bay,House,Entire home/apt,5,1,3,3,Real Bed,$225.00 ,59.11%,0.00%,1,strict_14_with_grace_period
3363961,t,Circular Head,House,Entire home/apt,4,1,0,2,Real Bed,$300.00 ,0.00%,0.00%,1,strict_14_with_grace_period
3364772,t,Glamorgan/Spring Bay,House,Entire home/apt,2,1,1,1,Real Bed,$101.00 ,297.03%,39.60%,2,moderate
3395887,f,Hobart,House,Entire home/apt,8,1,4,5,Real Bed,$230.00 ,0.00%,32.61%,3,strict_14_with_grace_period
3398114,t,Glamorgan/Spring Bay,Cottage,Entire home/apt,5,1,2,4,Real Bed,$185.00 ,72.97%,27.03%,1,moderate
3428509,t,Launceston,Guesthouse,Entire home/apt,2,1,0,1,Real Bed,$80.00 ,0.00%,18.75%,1,moderate
3443488,f,West Coast,House,Entire home/apt,10,2,5,7,Real Bed,$200.00 ,0.00%,0.00%,1,strict_14_with_grace_period
3491753,f,Clarence,House,Entire home/apt,6,2,3,4,Real Bed,$251.00 ,0.00%,0.00%,3,strict_14_with_grace_period
3506577,t,Latrobe,House,Entire home/apt,9,1,4,7,Real Bed,$196.00 ,0.00%,0.00%,1,strict_14_with_grace_period
3535233,t,Sorell,House,Entire home/apt,3,1,2,2,Real Bed,$125.00 ,400.00%,48.00%,2,moderate
3536872,t,Central Coast,House,Entire home/apt,6,1,3,4,Real Bed,$105.00 ,0.00%,0.00%,1,flexible
3544317,f,Devonport,Apartment,Entire home/apt,6,1,2,4,Real Bed,$150.00 ,0.00%,20.00%,1,flexible
3544407,f,Devonport,Apartment,Entire home/apt,6,1,2,4,Real Bed,$140.00 ,0.00%,21.43%,2,flexible
3553863,f,Launceston,Farm stay,Entire home/apt,4,1,2,3,Real Bed,$190.00 ,0.00%,0.00%,2,moderate
3571999,t,Launceston,Apartment,Entire home/apt,2,1,1,1,Real Bed,$85.00 ,0.00%,47.06%,1,flexible
3598110,f,Hobart,House,Entire home/apt,6,2.5,3,3,Real Bed,$351.00 ,0.00%,5.70%,2,flexible
3617712,f,Hobart,Apartment,Entire home/apt,2,1,1,1,Real Bed,$69.00 ,0.00%,57.97%,2,strict_14_with_grace_period
3639547,f,Huon Valley,Cottage,Entire home/apt,4,1,2,2,Real Bed,$129.00 ,0.00%,0.00%,3,moderate
3669280,t,Northern Midlands,Guesthouse,Entire home/apt,2,1,1,1,Real Bed,$114.00 ,0.00%,0.00%,1,moderate
3706082,f,Launceston,House,Entire home/apt,6,1,3,4,Real Bed,$251.00 ,199.20%,19.92%,7,strict_14_with_grace_period
3706335,f,West Tamar,House,Entire home/apt,8,1,2,6,Real Bed,$120.00 ,0.00%,0.00%,2,moderate
3706908,f,Kentish,Cabin,Entire home/apt,2,1,0,1,Real Bed,$125.00 ,0.00%,20.00%,2,moderate
3713286,f,Kingborough,House,Private room,4,2,2,2,Real Bed,$252.00 ,0.00%,0.00%,2,strict_14_with_grace_period
3722245,f,Kentish,Cabin,Entire home/apt,2,1,1,1,Real Bed,$150.00 ,0.00%,0.00%,2,strict_14_with_grace_period
3732558,f,Meander Valley,Apartment,Entire home/apt,3,1,1,2,Real Bed,$160.00 ,0.00%,0.00%,1,strict_14_with_grace_period
3761668,t,Northern Midlands,Bungalow,Private room,2,1,1,1,Real Bed,$52.00 ,0.00%,0.00%,1,moderate
3762823,t,Tasman,House,Entire home/apt,5,1,2,3,Real Bed,$120.00 ,166.67%,16.67%,2,moderate
3769017,f,Sorell,House,Entire home/apt,6,2,3,4,Real Bed,$160.00 ,0.00%,0.00%,1,moderate
3783861,t,Glamorgan/Spring Bay,House,Entire home/apt,5,2,2,4,Real Bed,$225.00 ,0.00%,26.67%,1,moderate
3803224,t,Meander Valley,House,Private room,4,1,2,2,Real Bed,$95.00 ,0.00%,21.05%,1,moderate
3805401,f,Break O'Day,House,Entire home/apt,6,2,2,5,Real Bed,$101.00 ,0.00%,0.00%,1,strict_14_with_grace_period
3806193,t,Hobart,Apartment,Private room,2,2,1,1,Real Bed,$110.00 ,272.73%,50.00%,3,moderate
3811781,t,Hobart,Apartment,Entire home/apt,2,1,0,1,Real Bed,$95.00 ,0.00%,0.00%,2,flexible
3828958,f,West Tamar,Bungalow,Entire home/apt,4,1,2,2,Real Bed,$196.00 ,0.00%,0.00%,2,moderate
3845954,f,Glenorchy,Bed and breakfast,Private room,3,1,1,2,Real Bed,$209.00 ,0.00%,0.00%,3,strict_14_with_grace_period
3878244,t,Kingborough,House,Entire home/apt,5,1,2,4,Real Bed,$118.00 ,635.59%,42.37%,2,strict_14_with_grace_period
3898860,f,Huon Valley,House,Private room,4,1,1,2,Real Bed,$61.00 ,0.00%,0.00%,1,flexible
3898865,t,Circular Head,House,Entire home/apt,4,1,0,2,Real Bed,$200.00 ,0.00%,0.00%,1,strict_14_with_grace_period
3901194,f,Circular Head,Other,Private room,2,1,1,1,Real Bed,$225.00 ,0.00%,0.00%,1,flexible
3901557,f,Circular Head,Apartment,Private room,2,1,1,1,Real Bed,$285.00 ,0.00%,0.00%,1,flexible
3901859,f,Northern Midlands,Cottage,Entire home/apt,3,1,2,2,Real Bed,$140.00 ,0.00%,0.00%,2,moderate
3907980,f,Glamorgan/Spring Bay,House,Entire home/apt,6,1,3,5,Real Bed,$190.00 ,105.26%,0.00%,2,strict_14_with_grace_period
3971431,t,Brighton,Farm stay,Entire home/apt,5,1,2,3,Real Bed,$140.00 ,0.00%,42.86%,1,strict_14_with_grace_period
3980166,f,West Tamar,House,Entire home/apt,6,2,3,3,Real Bed,$270.00 ,0.00%,0.00%,2,flexible
3989012,t,Northern Midlands,House,Entire home/apt,3,1,2,2,Real Bed,$150.00 ,0.00%,0.00%,2,moderate
4000503,t,Hobart,House,Private room,2,1,1,1,Real Bed,$59.00 ,0.00%,0.00%,1,moderate
4034121,t,Hobart,Apartment,Entire home/apt,2,1,1,1,Real Bed,$92.00 ,118.48%,0.00%,2,strict_14_with_grace_period
4048605,t,Hobart,House,Entire home/apt,5,1.5,2,3,Real Bed,$200.00 ,125.00%,0.00%,2,moderate
4060161,f,Hobart,House,Entire home/apt,4,1,2,2,Real Bed,$190.00 ,63.16%,31.58%,2,strict_14_with_grace_period
4077801,f,Clarence,Bed and breakfast,Entire home/apt,2,1,1,1,Real Bed,$160.00 ,0.00%,0.00%,1,moderate
4079577,f,Clarence,Bed and breakfast,Entire home/apt,4,1,2,3,Real Bed,$180.00 ,0.00%,0.00%,2,moderate
4087806,t,Hobart,House,Entire home/apt,8,1.5,4,4,Real Bed,$175.00 ,571.43%,20.00%,2,strict_14_with_grace_period
4113665,t,Glamorgan/Spring Bay,House,Entire home/apt,6,1,1,5,Real Bed,$109.00 ,137.61%,27.52%,2,strict_14_with_grace_period
4114801,f,Kingborough,House,Entire home/apt,5,1,2,3,Real Bed,$94.00 ,0.00%,12.77%,1,moderate
4122324,f,Tasman,House,Entire home/apt,5,2,3,3,Real Bed,$185.00 ,0.00%,8.11%,1,moderate
4130353,t,Glamorgan/Spring Bay,Cabin,Entire home/apt,4,2,2,2,Real Bed,$165.00 ,242.42%,0.00%,2,flexible
4131082,f,Kentish,House,Entire home/apt,10,2,3,7,Real Bed,$230.00 ,86.96%,0.00%,2,strict_14_with_grace_period
4137831,f,Hobart,Villa,Private room,2,0.5,1,1,Real Bed,$61.00 ,0.00%,11.48%,1,flexible
4144733,f,Tasman,Cottage,Entire home/apt,6,1,3,4,Real Bed,$138.00 ,0.00%,0.00%,2,flexible
4151325,f,Sorell,House,Entire home/apt,9,2,5,6,Real Bed,$190.00 ,131.58%,0.00%,2,strict_14_with_grace_period
4153618,t,Glamorgan/Spring Bay,Cottage,Entire home/apt,4,1,2,2,Real Bed,$180.00 ,0.00%,0.00%,1,flexible
4165672,f,Kingborough,House,Entire home/apt,8,3.5,4,5,Real Bed,$175.00 ,0.00%,17.14%,2,strict_14_with_grace_period
4176661,f,Tasman,House,Entire home/apt,7,2,3,4,Real Bed,$380.00 ,52.63%,0.00%,2,moderate
