reviewer_id,listing_id
135304229,6604400
135307603,12326246
135307666,10213155
135307666,12658442
135309572,16930535
135310943,9824858
135310943,19752851
135310943,23906110
135313366,23870179
135315284,15499282
135316218,9533415
135317321,7873118
135318126,19000155
135320942,5582212
135321292,17702715
135323243,8871730
135323243,9735987
135323988,12095837
135324733,21297257
135327336,17548395
135327803,88873
135327803,19125026
135327803,22083716
135333102,3805401
135334519,26555462
135340823,19184181
135342358,13664114
135342358,17337877
135342542,25016544
135345205,8742652
135345902,19739416
135346196,21790009
135346528,19252020
135348009,2678320
135348009,6506629
135348009,8851769
135348009,9824858
135348009,11977968
135352474,18833105
135353258,1285967
135353258,8740700
135354648,16206569
135355025,18914728
135356828,10108831
135356828,17781250
135360684,8905315
135361325,5155617
135366672,2678320
135366672,18112048
135367089,8071913
135371320,10526113
135425051,11332795
135425741,2131468
135425741,23218920
135426213,14697480
135429985,12253750
135429985,15748563
135430494,11265500
135433051,18833105
135437086,10344979
135437086,24566865
135437452,12090108
135437821,17302480
135437821,26014379
135438167,1734662
135439717,15637124
135442208,2431825
135442208,15330571
135442208,20702020
135445524,17607489
135446971,7569291
135446971,12344224
135446971,14455422
135446971,15436755
135446971,17999571
135447248,5406408
135448102,29951405
135448927,21264826
135449967,17108001
135453938,18738280
135455710,7858464
135456367,8597902
135461882,2079393
135462773,8871730
135462991,20140732
135466533,3761668
135466533,17739430
135466533,22636756
135466533,23110377
135466533,24046919
135467281,2431825
135467281,17501331
135468355,18111372
135477693,9432878
135478980,3805401
135482842,16523419
135483531,22688796
135483811,20440916
135485146,12932955
135485704,18999661
135488012,5501982
135488012,6697695
135488012,20541495
135488893,20413371
135488953,24143833
135489201,7247068
135489560,12577072
135491925,451180
135493739,12713144
135497270,20293061
135501452,22331503
135537629,38951
135562749,26110249
135563605,15501111
135563605,17226674
135567185,8381043
135567748,15422801
135567748,16112406
135571022,18741616
135574436,15116737
135576728,9720551
135576728,12495743
135576728,15677826
135576728,22913387
135576935,7569291
135576935,18490171
135577345,16655559
135578639,1285967
135578656,18142049
135578865,10044540
135583013,25922141
135583409,871057
135583409,7569291
135583409,18394391
135584299,8851886
135584299,14125587
135584299,15958567
135584299,21927659
135584835,13533241
135585259,18738280
135585378,2997705
135585380,16745479
135586790,18161678
135588437,2508593
135588437,4424761
135591449,10194856
135591449,12748680
135591449,21049035
135594267,21426868
135595747,18793586
135595988,21688870
135597142,17386751
135598325,4306161
135598347,24000521
135599081,23472606
135602300,16520406
135603168,3571999
135603168,8132241
135603168,14404291
135603168,21280685
135603168,23276239
135604793,17084946
135607621,2419223
135611133,9114647
135614609,4840544
135618769,9798297
135618769,15049067
135619234,4776974
135619481,9715477
135620345,18979441
135621397,16317572
135621397,21315987
135623058,2097527
135623058,21460917
135624190,11699746
135626347,10230190
135628138,10910753
135628919,15668631
135629194,18885552
135629503,1030686
135629503,6150482
135629503,11722533
135629503,17865661
135629503,18183163
135630492,17462973
135631648,13361382
135634431,17389967
135634431,21245251
135635388,17029555
135635568,15422440
135636365,1704466
135641241,5320169
135641241,17519224
135641241,20057551
135641241,21049035
135642879,23108305
135647116,11376590
135647116,20440898
135649085,10456645
135651222,4819850
135651222,16875143
135656034,21071379
135708176,14524629
135718076,19771774
135727242,18900774
135728067,17865661
135728067,18448753
135728067,21509542
135729075,24482127
135729188,12658442
135732677,14560142
135732677,16149304
135732677,21898792
135735827,15668631
135742275,14905000
135742275,16745479
135742275,18999990
135742275,21730489
135746003,9120539
135746003,20752379
135748692,9533415
135750743,11259917
135753381,3762823
135753846,11681634
135755633,5500006
135757361,14125587
135760488,14714760
135761418,9578213
135761418,13351523
135761511,2480017
135761511,17576307
135761511,21357281
135761638,9466943
135766023,2315956
135767780,16357983
135769161,20658124
135769161,21742431
135773153,27439072
135778034,16857912
135779173,12835904
135779926,14326125
135781578,9958667
135781578,13734970
135782889,15225694
135786857,2678320
135786857,5948066
135786857,10575998
135786857,13848758
135786857,15512427
135786857,17389508
135786857,17606683
135790468,22002545
135791751,22286236
135794122,22325863
135794253,7164310
135795001,21647633
135797535,25016544
135800485,12835904
135800485,16847968
135800642,16847968
135802523,24542890
135802626,969333
135803493,871057
135804134,15668631
135804134,18495495
135804619,3354116
135807164,12029765
135807164,16409579
135807164,22635280
135812169,4296999
135816150,21071871
135817727,10889813
135818828,3312459
135818828,13252671
135820152,14455422
135820152,16875143
135820337,10044540
135837062,4834380
135837062,19413504
135843731,16795842
135843731,23327853
135845761,10044540
135846579,23155042
135848748,12526254
135849943,9717653
135861359,10207344
135873569,9700966
135907700,17909532
135907960,16520406
135908663,20874911
135909522,4857407
135914059,6006473
135914059,16195749
135914373,18041908
135918817,17513548
135921034,22228749
135925497,13103123
135925589,12214074
135926397,19041247
135926599,14873467
135929302,21475857
135932820,17999571
135933704,20140452
135934011,4589766
135936021,905873
135946089,10144312
135946089,13254186
135948300,9601065
135952733,9830217
135952733,17622955
135953190,14673103
135956023,4997785
135956238,16055229
135957132,4607163
135957132,14671930
135957132,16681179
135957132,18691678
135961155,9683638
135965928,16351271
135966334,9683638
135966439,14981667
135970803,18691678
135971003,9908765
135971218,7037753
135971218,19559146
135973703,7978889
135973997,6677975
135973997,17519224
135973997,19422554
135973997,23078679
135976044,21926778
135978871,12370191
135979475,7858464
135979592,7461132
135979592,22569876
135980077,4113665
135980077,6317606
135980077,17703642
135980613,11443384
135983971,16207937
135988430,13533241
135990243,15888696
135992170,13804176
135992170,19576555
135992599,14619043
135994406,9257438
135996964,22971488
136000890,15122169
136004847,9891756
136004847,16634566
136006462,9796008
136011263,9373710
136022080,7565411
136039009,16581420
136086397,23906670
136093020,9798297
136095020,16484616
136095495,20752379
136097633,15836268
136102302,11699746
136110667,1734662
136110907,22829355
136110907,23213581
136112895,5416011
136114008,18999661
136125614,15860831
136126547,5749708
136126547,7602599
136126985,25961081
136129882,17303287
136131654,8071913
136136452,11892928
136136904,7873118
136139404,8722417
136139415,22191651
136139435,15720954
136146499,5353814
136150453,906304
136150453,14997912
136153220,23218920
136153746,921584
136156215,21399865
136160030,13643193
136162809,10834621
136164772,17548395
136165321,23213581
136166970,19477445
136167050,19916367
136173023,10233695
136174488,13400857
136175081,9963060
136175539,2480017
136177736,11148544
136179164,21950723
136180631,2509606
136180631,17865661
136180631,18448753
136181815,10523023
136182441,18256004
136182441,18659643
136188695,26014379
136188695,28032440
136188695,28354228
136192717,22359442
136192717,25039669
136193046,5041371
136255710,15501111
136263715,2615277
136263715,4979113
136263715,11073068
136263715,25408584
136271579,16795842
136277250,1439271
136282822,24025852
136285909,9948365
136286907,20201685
136287832,13117612
136287832,17158652
136291152,18148672
136291178,12748680
136291178,21758003
136292453,2448752
136293981,19184181
136307346,871057
136307346,4000503
136307346,20364835
136317321,15223765
136320375,8392308
136320375,9100643
136320615,3060713
136320615,11572995
136324771,14360389
136328551,12748680
136331345,13982041
136332406,10992608
136334512,12888741
136335638,9378850
136340579,4710486
136340579,5815284
136340579,6263308
136341455,1285967
136341560,11050418
136345758,10343736
136346584,20364835
136346584,21530953
136347339,11462081
136347339,15277683
136347339,19422554
136348380,6592132
136348380,22083716
136353145,20054108
136353357,17563456
136353556,17482991
136353569,13103478
136353569,21788057
136353569,23214490
136354894,4130353
136354894,12176720
136355377,22536275
136357033,326771
136359698,5273408
136362957,13361382
136368620,14656537
136368620,15958567
136368620,19274725
136368620,21267910
136369325,16054862
136369325,16136183
136369325,16426706
136369325,19848828
136375464,14775860
136375908,2890884
136375908,18493298
136378548,12133191
136378548,12759019
136378548,17291570
136389079,23214490
136406515,5068471
136406515,16978516
136418523,2447581
136418523,12843596
136418523,15668631
136456058,4711904
136457076,17193113
136461502,18112048
136461831,23007940
136467544,9237745
136468953,16832994
136471933,8722417
136471933,15514254
136474479,11126604
136475425,15136848
136478224,21790009
136478878,4144733
136487973,6604400
136489551,11194455
136490241,10435458
136497147,6307243
136501124,4609039
136507163,11759594
136507280,7954647
136507280,21597099
136507421,3669280
136509135,17626285
136513922,9668691
136514148,9798297
136516183,19413504
136517668,18434518
136517669,21128209
136517669,23109861
136518835,13196891
136518835,18087682
136519444,14997912
136519590,14733575
136520795,25746715
136521293,10108831
136523096,18453688
136523957,17272355
136525027,7858464
136525461,5041371
136526129,5245276
136526129,17303287
136526599,1925059
136526599,16744176
136532699,17865661
136535031,17462973
136535344,5712905
136535344,9960228
136535344,10574526
136538696,21956216
136541151,5353814
136544415,8848104
136545039,587738
136546429,18009591
136551912,12577072
136551912,14435438
136555692,18453688
136560155,3553863
136560155,12495743
136566713,5710324
136567036,12748680
136572732,15575354
136603977,17980187
136606875,5337181
136606875,17626285
136618469,1600480
136644301,3536872
136644301,16589175
136644301,17501331
136650007,9287682
136653805,16801991
136658729,11780437
136658998,24363456
136660879,15437432
136660879,15888696
136663209,16444242
136663209,23982545
136665786,5738674
136665786,13643193
136667074,18014238
136669648,19389081
136669711,23930261
136671991,19274725
136672924,9575583
136673227,11443384
136674818,8783425
136677625,17390172
136677625,23774761
136678988,7186034
136680371,4352581
136680371,9720551
136680371,11109523
136680371,15422801
136680371,21126547
136680882,23633326
136682214,4589567
136682214,18738170
136687795,4122324
136689260,17084946
136689880,4875547
136689880,18215641
136689880,21296581
136695088,23620260
136695877,3195505
136695877,4840544
136695877,9578213
136700366,19772757
136701992,19491819
136702631,14671930
136703478,22180136
136704409,17269356
136713082,21880952
136714443,3276641
136714579,15436755
136718145,9464644
136720779,11102947
136722184,16826872
136726049,16030494
136733434,8851886
136733434,16976280
136734929,18960674
136735877,18998405
136737041,15773767
136744339,2042954
136744339,16192316
136744339,17852596
136746723,28018891
136752549,871057
136752549,5117818
136752549,6317606
136763682,15551988
136772363,5653946
136802639,6292615
136807735,18490171
136809343,3312459
136809343,8691577
136809343,9466943
136809343,15472363
136809343,18079333
136810027,25039669
136814454,4239593
136814454,18245274
136814454,25335148
136817386,4938164
136817435,2431825
136818270,17269356
136819117,14657658
136821758,6317606
136822605,2419743
136822605,4000503
136822605,6460145
136822605,15958567
136822605,21900459
136822605,22674435
136822605,24664278
136827785,17593205
136829232,8660274
136831311,25041170
136833376,25039669
136833918,6261744
136833918,13100458
136836812,20395772
136836812,27976136
136838866,1139122
136840610,9261048
136840610,15288383
136841831,19338911
136843871,6752309
136846447,21758003
136846672,10121708
136846978,24142019
136848535,741519
136852355,20595862
136856539,7151021
136856539,20057325
136856539,25408917
136858252,17114508
136858439,16357983
136859451,741519
136860913,9715477
136861131,9366540
136861131,17348904
136861131,18079333
136864705,22049188
136865663,5175454
136865704,22178353
136866968,5105495
136868235,12932955
136868804,6697695
136868804,11799821
136868804,18833105
136868804,24142019
136868804,24742545
136870126,2449557
136871131,4609039
136873672,8887973
136878980,14703301
136887698,9499408
136888469,6226350
136888469,7569291
136888469,9221854
136888469,9464644
136888469,12835904
136888469,17291570
136888623,741519
136889063,16357983
136889063,20413371
136894467,21936047
136905018,2362974
136905018,16112022
136907078,6226350
136909982,4672813
136909982,6602077
136909982,8660274
136909982,8887973
136909982,9870256
136909982,11426734
136909982,11891337
136909982,14375165
136909982,16207937
136909982,17331980
136909982,17462861
136909982,20685693
136909982,21757437
136909982,21866698
136909982,21916227
136909982,22168877
136909982,22884537
136909982,22987843
136946219,13103123
136946219,16546729
136980301,5272192
136981784,4144733
136983919,16773979
136985985,14995465
136988059,17865661
136989416,21530953
136990375,4776974
136992179,22038082
136992255,17622955
136993529,10271139
136993529,19534309
136993829,16381313
136993829,24340652
137003005,21789872
137005332,13664114
137005566,15556665
137011470,10125880
137011848,3146880
137014034,14111902
137015064,1747779
137016401,19389081
137020186,11376590
137020576,11640475
137023097,13117612
137023097,17291570
137024960,905873
137025595,6139140
137037036,21758003
137037036,23774761
137037036,24139275
137037177,1285967
137037177,5077708
137037177,14997912
137039455,8615640
137039455,21315987
137040426,5145864
137040426,18777781
137040502,13351141
137040880,1101352
137040880,5309056
137040880,16381313
137041483,9794965
137041483,17194593
137041483,18833105
137043979,6261744
137046581,1285967
137046581,2057361
137046581,16191680
137046791,10813353
137046975,17367264
137049439,2090932
137052214,7409478
137052214,17389615
137052214,17944559
137055805,4840544
137056018,6663882
137056235,17029555
137056482,17999571
137057905,6338877
137057905,20595862
137057905,21417438
137060077,14873467
137061398,18079333
137062123,2256587
137075050,18062693
137075163,22414514
137077908,13064577
137093371,21299229
137099823,16963665
137100723,23241708
137113601,14575023
137113633,10230190
137119672,13788204
137138568,22654638
137158591,10144312
137159955,13254016
137159955,22181160
137165366,17944853
137165366,20839201
137165366,21402501
137168583,10209975
137171370,7569291
137171370,22835783
137176809,11443384
137178158,21126547
137178614,9201857
137192070,18450655
137203095,4491644
137204464,2362369
137204464,4311474
137206507,16831263
137208238,16697286
137208238,21741671
137208460,13887220
137208598,15473853
137210098,17031877
137210098,18619864
137213795,17590164
137214467,18163389
137215934,4997785
137215934,5981466
137215934,10039626
137217843,7978889
137217881,1600480
137219428,4840544
137219676,15330571
137219676,18998405
137220825,18493298
137221345,3536872
137221345,7928101
137221345,16772784
137221345,25961205
137221345,29766395
137222378,14013277
137222378,16509441
137222378,16773979
137224083,16713958
137224516,7894931
137224516,20596768
137228333,17029555
137229277,23214490
137230262,17269356
137235369,18112048
137237331,11265500
137239501,20595862
137239611,12840861
137240622,10916476
137241717,16195749
137243323,18313164
137250113,9351022
137252527,4449000
137252806,6697695
137257897,19103518
137259013,18777464
137259455,22891692
137262790,17865661
137262790,21426149
137263482,18918102
137277186,5077708
137277186,12058334
137278550,12835904
137278550,22232575
137325581,23214490
137335297,14475804
137352284,11443384
137357242,5729562
137359508,24143833
137366398,15438878
137367660,17563456
137367660,22038222
137374585,9813118
137375305,13263041
137375844,4857407
137379500,10523023
137379500,23214490
137382888,4896958
137387514,11259917
137391724,5815284
137392589,12133191
137392589,15212894
137392589,15472363
137395812,18724656
137395812,19204254
137400207,15098860
137400301,15668631
137405827,18169216
137406982,13064577
137407513,4938164
137409305,8547311
137409305,13901072
137409305,18979513
137414361,16112406
137414699,16663042
137416988,15438485
137420658,24581909
137420808,2579039
137420963,2256587
137420963,4596359
137420963,10194856
137420963,18998125
137422967,16696260
137422967,17048882
137424226,1365222
137424226,12544386
137424524,22214578
137426712,18659643
137436533,10159716
137437256,12544386
137437750,11229046
137439615,18777464
137440062,17121800
137440062,24681364
137443510,12368110
137443510,19103518
137443510,21506478
137443510,21941105
137443775,3669280
137446024,22249194
137448461,9824858
137448461,14671930
137448461,16191680
137449841,8887973
137450847,5423238
137454342,18180409
137456041,22985154
137459065,9237745
137460317,3398114
137460317,16520406
137462855,15422801
137462855,16963665
137465620,17739430
137465620,21267910
137465806,6604400
137474130,22602053
137477269,26172800
137480061,22228749
137483250,16136183
137513733,27788690
137527746,9429687
137527746,16783665
137532367,2437868
137537948,23171878
137538933,3428509
137547008,17100347
137548621,19440742
137550884,7471080
137550884,21580778
137552489,2262833
137552489,18918102
137552489,22032670
137553573,16260276
137555786,26135936
137556177,2090932
137556177,21967663
137556177,22634086
137560931,2795033
137561497,16520406
137561820,6149236
137561820,17303287
137562120,18041811
137569186,4192273
137570626,21634399
137573316,15918770
137577239,10044540
137579340,5785194
137580517,9962914
137580517,12236849
137580517,22034489
137581925,9434173
137581925,9521837
137582210,19073178
137584606,4533688
137584606,9287682
137584606,16235086
137587112,10435458
137589206,15388564
137598187,4299394
137598187,19546809
137598616,18448753
137599743,6098414
137600001,1485274
137600872,8038547
137600872,11168612
137601843,8212671
137601843,14952758
137603812,14058469
137606913,882644
137606913,17944853
137607208,2480017
137607208,5354978
137607208,17255206
137608151,9201857
137612176,14906598
137612176,22392278
137616551,5145864
137616551,6150482
137617657,11799821
137618014,17084946
137618102,20335585
137618196,18126625
137619934,24377102
137622632,14228174
137622818,9116159
137625122,10044438
137625808,13788204
137631496,3553863
137631496,12236849
137641822,19896441
137641822,20883970
137643683,17964132
137644823,11799821
137651933,11607962
137652202,19422554
137672612,23879813
137673385,21264826
137682741,5145864
137706880,13180603
137711629,21246204
137715018,10125880
137715196,4352581
137721761,5706900
137725330,10121708
137726497,22439594
137726951,15537355
137727033,4582320
137730347,18710877
137732792,19663168
137736567,19274725
137737365,17573445
137743246,5366773
137743246,5501982
137743246,12906572
137743246,14575023
137743249,3669280
137743249,16220543
137743249,18044489
137743249,18566638
137744041,18087682
137750443,18093954
137751177,16033433
137754559,15436755
137755245,8542142
137768536,14389919
137768893,18979513
137769342,13901072
137771076,28060021
137771484,2234437
137771631,10552012
137772723,9846761
137772723,15344202
137773141,2234437
137775695,15945959
137776455,12095837
137776625,1824421
137779701,6158259
137782761,17780232
137782761,24838581
137784271,4918824
137786023,18566638
137786023,20057325
137787283,4938164
137787687,2142277
137788993,15992103
137788993,21143548
137789404,13701486
137789776,9578213
137793016,16444242
137800092,16112022
137800927,5854040
137800927,24703051
137801194,22181313
137802389,9794965
137802389,18093954
137814767,6824084
137814767,9598703
137814767,15422801
137821572,8706108
137821572,12861658
137826762,17158652
137832917,1004937
137832917,9201879
137832917,12759019
137832917,16195749
137832917,22486035
137836676,3898860
137839049,15041649
137839049,21128209
137839049,21940504
137877477,17944853
137878259,22379778
137878259,22435262
137878259,28038995
137883681,983912
137885286,5232285
137885286,23586613
137885683,24315316
137893051,15422801
137897647,6403449
137898540,4979113
137899315,9261048
137899315,11420769
137907837,21220005
137911155,17519224
137911625,6683572
137914650,2740045
137914972,12211530
137916775,19534309
137917065,4311474
137917065,11052613
137917888,5405813
137919251,21509542
137920181,23931679
137920278,16987462
137920386,16248634
137921046,1090688
137925397,6591945
137925650,10159263
137927188,499959
137927590,2079819
137928720,15115110
137929055,16509916
137929055,16606019
137930050,5378523
137930220,12683387
137932137,12326777
137932137,13252671
137932609,12658442
137937206,3669280
137937923,4747106
137939664,15858971
137942225,19184181
137942225,24288515
137944368,13533002
137944368,15633751
137950521,22559280
137952300,9651566
137952300,16586970
137952300,17302480
137952300,18234083
137953791,4886912
137953791,5981466
137955184,9618333
137958761,8660274
137960396,18000467
137965814,537703
137965969,6506629
137965969,21927659
137971391,19041247
137971927,9221854
137974277,9078609
137974277,9700966
137974277,20628789
137974277,20775179
137974277,21730489
137974277,21900459
137977563,9533415
137977727,15331224
137979444,18180409
137990144,9221854
138005901,17269356
138039794,2142787
138041829,15846740
138042097,18448753
138042147,8851886
138042147,12414660
138042147,18044489
138042147,18918296
138046450,24006381
138047695,22230936
138047695,23295004
138047695,28520975
138052632,11126464
138052832,9846761
138054825,3364772
138054825,3761668
138054825,10577814
138054855,21297257
138055598,7873118
138056095,3805401
138056095,17302480
138056095,18044489
138056372,17018086
138056372,22197497
138059029,13254186
138059029,16235086
138059029,21128209
138059823,9116159
138059823,15512427
138061885,4824884
138062684,19422554
138064475,7471080
138066389,3536872
138071663,13453272
138073443,3364772
138073443,13916360
138073443,18148672
138075069,16366918
138076535,9417600
138076535,11573138
138079007,5085233
138081916,4000503
138082696,9962914
138082696,18256993
138087190,14875384
138089131,16470191
138091451,16826872
138092475,17607489
138092475,20971470
138092475,22214578
138093069,21634399
138096712,18833105
138098096,20395772
138104900,10575998
138106864,9434173
138109838,10574526
138110332,5492422
138111084,18960674
138111885,5921378
138113985,21222189
138115873,19898054
138116124,17159709
138116256,13180603
138117634,16041644
138121873,15326658
138121873,18044489
138122586,4457878
138128456,14905000
138129134,12253888
138129134,17932838
138131555,18844210
138131695,21175021
138135211,5117818
138136013,871057
138136013,10910753
138190039,4144733
138206817,5838525
138213067,13643193
138213067,16874212
138224384,13887220
138225319,17302480
138226342,21126547
138229147,9700966
138229760,871057
138229760,11799821
138229760,11892928
138233345,10144312
138233345,16561632
138240964,16244514
138243371,21599823
138243371,22436517
138244900,8956548
138247798,1925059
138258237,11699746
138258368,9099441
138260416,14220789
138263347,16112406
138263790,1525866
138266275,2997705
138266316,5145864
138268965,3167030
138268965,3231001
138268965,6006473
138268965,9580567
138268965,12030181
138268965,15472363
138268965,15888696
138268965,17641746
138268965,20021752
138270805,2578691
138271248,16325903
138273060,9261048
138273060,16520406
138273845,15380119
138273845,19422554
138273845,20057325
138274270,16713131
138274449,21758003
138274449,21852847
138274877,15961688
138275393,2740045
138275393,22178353
138276316,22091402
138277094,4998106
138279187,15330571
138279187,18723674
138279187,18999557
138279187,25980613
138283564,7025321
138284136,9579084
138284710,21439920
138284710,22394953
138285361,18256993
138286271,15918770
138287780,15668631
138287780,17908807
138291025,12714769
138293245,1004937
138294075,6292615
138295094,16681179
138295675,9943818
138298557,10044438
138301270,10504861
138301295,18448753
138303018,21900459
138303018,22734326
138304302,18448753
138305812,1382539
138309245,921584
138310509,1837395
138317237,13225525
138318639,18041908
138320942,17626087
138331141,9590376
138337422,13225185
138337422,13400857
138337422,13887220
138337422,16072847
138353697,2057361
138361872,2419743
138411222,9466943
138423614,3195505
138424907,3761668
138424907,10574526
138424907,11759152
138424907,15422801
138424907,16112022
138426662,21165181
138433113,19613194
138434637,9824858
138436240,10344979
138436240,18493298
138436908,17394823
138451084,4343697
138451084,7791036
138451084,10407764
138451084,10889044
138451084,18448753
138451084,22311680
138451653,18041908
138451656,23299230
138457318,26457551
138460370,292399
138460370,3297817
138460370,16278280
138474251,21402501
138474251,21729746
138474251,21938453
138477374,17046364
138478279,23631127
138478606,2204613
138479478,9601065
138481631,2678320
138481631,10044540
138482619,11799821
138484916,1717708
138484916,12029765
138486418,17084946
138490214,5077708
138490490,12253888
138490714,16580235
138494603,11210943
138498073,12547931
138498073,22624358
138500978,15651542
138500978,22230936
138500978,22331503
138500978,23007940
138500978,23734136
138501990,9794965
138506465,13323045
138506658,5041371
138509288,10054243
138510744,969333
138510744,17814585
138510744,24702741
138529082,8493263
138529082,11240419
138529684,4000503
138529684,15212894
138529684,20395772
138535213,6770709
138558560,22381196
138563051,24020196
138582458,20544131
138590679,5948066
138590679,12835904
138590679,18183163
138599769,1004937
138606349,587844
138606349,9846761
138606349,13425190
138606349,15328270
138606349,16581420
138606349,16713131
138606349,20999644
138606349,21047408
138606349,21297257
138606349,21370045
138606349,22331503
138608710,18043844
138608710,18465052
138611395,8887973
138621077,14452384
138622207,8973016
138622677,19752851
138635740,16275862
138635740,17607489
138636069,2268937
138637885,9808025
138642900,10231890
138643822,18738280
138645096,17084946
138645470,7873118
138649510,9981496
138651067,18885552
138657307,15973247
138657307,18999990
138657307,21285376
138657784,12880008
138659092,6317606
138659092,6915863
138661956,12495743
138662937,5232285
138666851,2958972
138667516,19954263
138668440,11722533
138668440,17606946
138671161,19832337
138672136,22038082
138673423,1646447
138674199,13830094
138674815,434116
138674815,21219385
138674946,19017617
138676513,5309056
138676513,19098408
138678879,5155617
138678879,21831822
138679147,9735987
138682973,17626285
138683008,2090932
138683008,21046829
138689841,19098408
138689841,19576555
138689841,25353629
138696576,20883970
138697136,6766979
138699330,15525267
138699330,22232575
138700898,3811781
138703432,10577814
138704289,906059
138704289,2678320
138704289,17046364
138704323,16206597
138723155,6824084
138723155,11050418
138723155,21296457
138728010,11050418
138728010,11259917
138743981,9715477
138760781,1824421
138772617,5970612
138774895,1024585
138777819,16357983
138777819,17084946
138777819,19898054
138777819,23218920
138777819,27841710
138777819,27862682
138787859,983912
138787859,4759958
138787859,22499677
138798090,5582212
138798090,14905000
138799202,8038547
138799202,22456267
138808151,15501111
138816245,12370191
138819643,5117818
138819643,17100347
138820280,2447581
138826669,18093954
138831791,8722417
138836095,15553232
138837418,21426868
138838338,13180769
138844428,9700971
138847624,4000503
138847624,21828434
138850222,9287682
138850222,26969266
138850691,19389081
138852091,15651542
138852309,20139083
138852665,5515954
138853363,10237676
138853437,18346805
138857135,17702715
138859078,18551778
138860150,2156242
138861354,19017617
138862533,15326658
138862533,22214578
138865563,6134398
138868493,18900774
138869964,2299810
138869964,2380382
138874681,19988308
138875124,13830094
138875124,16206569
138876500,18900774
138876500,21265420
138877000,8493263
138877559,9943818
138879424,16220543
138879424,17999571
138883191,6697695
138883191,16245106
138883191,19389081
138884472,11229046
138884684,18012121
138886078,19211893
138886108,24970573
138888415,10005240
138888415,13453272
138891679,14491745
138892342,15836268
138893970,8255136
138902449,953965
138902449,16114626
138902449,20654859
138915298,20595862
138934509,18723674
138935613,9668691
138939324,5582212
138961132,5117818
138961132,9700966
138961132,15650542
138962296,18128028
138969690,3811781
138969690,22456267
138978477,6994438
138978477,11194455
138979802,19756795
138987432,3706908
138987432,21791182
138987432,22674435
138987914,24340652
138994405,6122295
138999674,16432255
139005232,1824421
139005232,9927469
139005232,22193223
139012195,16233557
139014884,12713144
139015626,8038547
139016824,4776974
139016824,13664114
139017685,18450655
139018308,18738280
139026218,8742027
139038377,9351022
139039263,9394959
139045181,451180
139048777,21648039
139050124,16195749
139053552,18724656
139053620,9312599
139053620,11066494
139055619,21956216
139056067,21302417
139056795,4144733
139061375,18256004
139062705,23297784
139062747,9499408
139065047,2997705
139068706,9578213
139071574,4582320
139071574,20942329
139071609,16195749
139079568,16725395
139079568,16987462
139079568,17573445
139087982,19916367
139089059,24720444
139089481,3806193
139089481,9464498
139089481,21488404
139092446,6697695
139092446,12133191
139092446,14886435
139092446,18142049
139134543,10200717
139134543,17607489
139138744,537703
139143546,6157997
139143546,15836268
139143546,17256508
139143546,20440916
139143546,22032670
139147698,2509606
139154296,11126604
139154296,18900774
139154296,23315031
139157579,14671930
139161727,16370525
139165493,14351596
139166986,25516813
139178677,6338877
139178677,9429980
139179153,7074173
139179940,10207344
139183083,13254016
139184623,27169532
139190646,2778375
139192879,18114387
139192879,21175021
139193226,3571999
139193226,18148672
139193226,21667925
139198100,8255136
139201125,14775860
139205188,9590376
139206698,4352285
139206698,9551204
139206698,10815876
139206698,21927659
139208407,6915863
139208407,17259175
139209366,8691577
139210442,10207344
139210442,16849118
139210442,18394391
139212581,5707870
139212581,16706663
139217355,12347533
139222180,11560244
139222180,11799821
139227882,9845202
139234150,28209809
139237446,5155617
139237446,15846740
139237446,17331980
139241656,20839201
139242026,3364772
139246163,17538874
139257637,16795842
139257637,18044489
139261969,14389919
139261969,19491819
139261969,28035787
139261969,28212269
139273200,9434173
139275206,11642815
139279068,19575254
139279068,22295020
139295764,16815439
139295764,21296457
139295764,22414727
139323390,8705245
139325193,24266651
139331423,24664278
139331460,17178987
139332226,19017617
139335965,18793027
139336624,1090688
139338960,18434518
139339293,8381043
139339293,10500951
139339293,17302480
139339720,13794259
139339720,16769945
139340569,25951528
139340825,9842018
139341168,21815863
139342375,23617864
139343695,6770709
139344696,18246028
139345398,2315956
139345763,9499408
139345763,12989080
139345763,15873765
139347129,17612373
139349167,23457318
139349693,16444646
139349693,21929209
139353318,12294444
139353318,20971489
139353318,21071871
139356993,18999557
139357517,16406868
139358675,11073068
139358675,23276239
139358961,13051456
139358994,4519928
139358994,10092179
139361033,11871931
139361033,16197723
139361033,16999473
139361033,17882667
139361033,21941105
139361033,22049188
139361279,9842018
139361328,13323045
139361328,16987462
139362815,11699746
139362815,13286730
139363074,9798297
139363074,15388564
139363106,14597102
139363228,16772784
139363315,12835904
139364860,6403449
139365317,14790261
139365660,2509606
139368977,22108219
139368977,22655746
139369167,2079393
139369167,4920404
139369167,11756528
139369167,14973897
139369167,15836268
139369167,20130079
139371979,9351022
139372017,906304
139372017,5043515
139372017,22360973
139372557,906304
139372557,9235872
139377955,8746829
139384389,9776379
139385247,15388564
139386114,14435438
139386854,16259020
139389621,23455821
139389906,10322417
139390321,14733575
139390611,18012121
139390884,18900774
139391393,16901155
139395703,16179543
139397435,16801689
139400097,21634399
139401139,18012121
139401595,16258122
139401595,22498658
139402602,15500361
139407270,13643193
139407270,18490171
139408095,15438485
139408095,16206597
139408095,23378717
139412070,19613194
139414484,6317606
139428216,14375165
139441362,15122169
139454786,4352285
139465772,21175021
139493549,1298395
139508749,5515954
