listing_id,f0n,f0p,f1n,f1p,f2n,f2p,f3n,f3p,f4n,f4p,f5n,f5p,f6n,f6p,f7n,f7p
4625132,0.0,0.030456852791878174,0.015228426395939087,0.23857868020304568,0.0,0.16751269035532995,0.01015228426395939,0.37055837563451777,0.015228426395939087,0.3401015228426396,0.0,0.14720812182741116,0.0,0.03553299492385787,0.0,0.04568527918781726
4632720,0.0,0.04699738903394256,0.010443864229765013,0.2650130548302872,0.0,0.21279373368146215,0.009138381201044387,0.34856396866840733,0.016971279373368148,0.4255874673629243,0.0013054830287206266,0.15796344647519583,0.0013054830287206266,0.048302872062663184,0.0,0.04960835509138381
4640178,0.0,0.05471698113207547,0.005660377358490566,0.21320754716981133,0.0,0.19056603773584907,0.0,0.31886792452830187,0.0037735849056603774,0.27735849056603773,0.0,0.21132075471698114,0.0,0.06415094339622641,0.0,0.09622641509433963
4646288,0.0,0.04964539007092199,0.0070921985815602835,0.2695035460992908,0.0070921985815602835,0.20567375886524822,0.0070921985815602835,0.3617021276595745,0.014184397163120567,0.3617021276595745,0.014184397163120567,0.07801418439716312,0.0070921985815602835,0.06382978723404255,0.0,0.02127659574468085
4646545,0.0,0.047619047619047616,0.0,0.19047619047619047,0.0,0.14285714285714285,0.0,0.42857142857142855,0.0,0.38095238095238093,0.0,0.09523809523809523,0.0,0.0,0.0,0.047619047619047616
4663308,0.0,0.0967741935483871,0.008064516129032258,0.25,0.0,0.18548387096774194,0.0,0.4596774193548387,0.0,0.27419354838709675,0.008064516129032258,0.22580645161290322,0.0,0.07258064516129033,0.0,0.11290322580645161
4672813,0.0,0.06666666666666667,0.0,0.3,0.03333333333333333,0.3,0.0,0.4,0.0,0.5333333333333333,0.0,0.03333333333333333,0.0,0.03333333333333333,0.0,0.1
4675011,0.0,0.05625,0.00625,0.2375,0.0,0.15,0.01875,0.3875,0.025,0.31875,0.0,0.1,0.0125,0.08125,0.0,0.08125
4700895,0.0,0.040697674418604654,0.011627906976744186,0.2441860465116279,0.005813953488372093,0.11046511627906977,0.011627906976744186,0.4186046511627907,0.005813953488372093,0.43023255813953487,0.0,0.11046511627906977,0.0,0.05232558139534884,0.011627906976744186,0.01744186046511628
4701995,0.0,0.03225806451612903,0.0,0.13709677419354838,0.016129032258064516,0.14516129032258066,0.024193548387096774,0.1693548387096774,0.03225806451612903,0.3790322580645161,0.0,0.0967741935483871,0.016129032258064516,0.06451612903225806,0.0,0.04032258064516129
4710486,0.0,0.043478260869565216,0.010869565217391304,0.22826086956521738,0.010869565217391304,0.21739130434782608,0.010869565217391304,0.29347826086956524,0.010869565217391304,0.358695652173913,0.0,0.14130434782608695,0.010869565217391304,0.05434782608695652,0.0,0.08695652173913043
4711904,0.0,0.0821256038647343,0.007246376811594203,0.1932367149758454,0.012077294685990338,0.2777777777777778,0.01932367149758454,0.2971014492753623,0.012077294685990338,0.34782608695652173,0.007246376811594203,0.09420289855072464,0.01932367149758454,0.0748792270531401,0.0024154589371980675,0.04106280193236715
4712010,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285
4732153,0.0,0.17857142857142858,0.0,0.17857142857142858,0.0,0.35714285714285715,0.0,0.39285714285714285,0.0,0.25,0.0,0.2857142857142857,0.0,0.03571428571428571,0.0,0.10714285714285714
4738827,0.0,0.10526315789473684,0.0,0.5263157894736842,0.0,0.3684210526315789,0.0,0.5263157894736842,0.0,0.2631578947368421,0.0,0.15789473684210525,0.0,0.10526315789473684,0.0,0.05263157894736842
4740440,0.0,0.02881844380403458,0.005763688760806916,0.1585014409221902,0.002881844380403458,0.1786743515850144,0.020172910662824207,0.38328530259365995,0.025936599423631124,0.27089337175792505,0.002881844380403458,0.1440922190201729,0.0,0.04899135446685879,0.0,0.10086455331412104
4745546,0.0,0.07692307692307693,0.0,0.3076923076923077,0.07692307692307693,0.46153846153846156,0.07692307692307693,0.23076923076923078,0.0,0.46153846153846156,0.0,0.07692307692307693,0.0,0.0,0.0,0.07692307692307693
4747106,0.0,0.03015075376884422,0.0,0.20100502512562815,0.0,0.20100502512562815,0.005025125628140704,0.40703517587939697,0.005025125628140704,0.45226130653266333,0.0,0.1306532663316583,0.0,0.03015075376884422,0.0,0.02512562814070352
4759958,0.0016286644951140066,0.06840390879478828,0.0016286644951140066,0.28013029315960913,0.0016286644951140066,0.10423452768729642,0.008143322475570033,0.36644951140065146,0.006514657980456026,0.24592833876221498,0.004885993485342019,0.24104234527687296,0.004885993485342019,0.08306188925081433,0.0016286644951140066,0.026058631921824105
4766786,0.0035714285714285713,0.05178571428571429,0.008928571428571428,0.26071428571428573,0.0,0.1625,0.005357142857142857,0.37857142857142856,0.005357142857142857,0.30892857142857144,0.0017857142857142857,0.1982142857142857,0.0,0.055357142857142855,0.0,0.06607142857142857
4776974,0.0,0.06147540983606557,0.00273224043715847,0.21721311475409835,0.00273224043715847,0.25136612021857924,0.00819672131147541,0.4166666666666667,0.004098360655737705,0.26366120218579236,0.0,0.13387978142076504,0.004098360655737705,0.06557377049180328,0.0,0.06830601092896176
4777189,0.0,0.14285714285714285,0.0,0.09523809523809523,0.0,0.19047619047619047,0.0,0.14285714285714285,0.09523809523809523,0.19047619047619047,0.0,0.14285714285714285,0.0,0.047619047619047616,0.0,0.09523809523809523
4777404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,0.0,0.0,0.0,0.2,0.0,0.2
4777459,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.5,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666
4777492,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.16666666666666666,0.0,0.25,0.08333333333333333,0.4166666666666667,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666
4777591,0.0,0.0,0.0,0.1,0.0,0.12,0.0,0.5,0.02,0.46,0.0,0.22,0.0,0.06,0.0,0.14
4778107,0.0,0.125,0.0,0.3333333333333333,0.0,0.20833333333333334,0.0,0.3333333333333333,0.041666666666666664,0.375,0.0,0.041666666666666664,0.0,0.0,0.0,0.08333333333333333
4788048,0.0,0.07142857142857142,0.0,0.07142857142857142,0.0,0.21428571428571427,0.0,0.21428571428571427,0.0,0.2857142857142857,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0
4795042,0.0,0.1042830540037244,0.00186219739292365,0.2383612662942272,0.00186219739292365,0.2718808193668529,0.00931098696461825,0.3333333333333333,0.0074487895716946,0.2309124767225326,0.00558659217877095,0.17690875232774675,0.0,0.0670391061452514,0.00186219739292365,0.10614525139664804
4799856,0.0,0.06593406593406594,0.007692307692307693,0.256043956043956,0.0032967032967032967,0.26043956043956046,0.01098901098901099,0.26703296703296703,0.002197802197802198,0.2879120879120879,0.001098901098901099,0.1967032967032967,0.005494505494505495,0.08901098901098901,0.002197802197802198,0.08571428571428572
4805484,0.0,0.027375201288244767,0.01610305958132045,0.19162640901771336,0.001610305958132045,0.04830917874396135,0.00966183574879227,0.4074074074074074,0.00644122383252818,0.3172302737520129,0.004830917874396135,0.10305958132045089,0.00644122383252818,0.030595813204508857,0.0,0.06763285024154589
4816290,0.0,0.03,0.0,0.17,0.0,0.08,0.0,0.34,0.0,0.42,0.0,0.15,0.0,0.03,0.0,0.05
4819850,0.0012004801920768306,0.04441776710684274,0.008403361344537815,0.23169267707082833,0.0024009603841536613,0.1716686674669868,0.010804321728691477,0.27611044417767105,0.010804321728691477,0.36134453781512604,0.003601440576230492,0.24009603841536614,0.007202881152460984,0.07683073229291716,0.0024009603841536613,0.03361344537815126
4824884,0.0,0.07432432432432433,0.0,0.20945945945945946,0.0,0.24324324324324326,0.006756756756756757,0.25,0.0,0.31756756756756754,0.0,0.14864864864864866,0.0,0.06756756756756757,0.0,0.013513513513513514
4825804,0.0,0.05442176870748299,0.006802721088435374,0.22448979591836735,0.0,0.2789115646258503,0.006802721088435374,0.3197278911564626,0.006802721088435374,0.25170068027210885,0.0,0.20408163265306123,0.0,0.061224489795918366,0.0,0.08843537414965986
4827220,0.0035714285714285713,0.04285714285714286,0.017857142857142856,0.18571428571428572,0.0,0.1357142857142857,0.02142857142857143,0.3464285714285714,0.017857142857142856,0.4107142857142857,0.010714285714285714,0.08928571428571429,0.007142857142857143,0.05714285714285714,0.0035714285714285713,0.03571428571428571
4831988,0.0,0.05084745762711865,0.0,0.13559322033898305,0.0,0.288135593220339,0.01694915254237288,0.23728813559322035,0.0,0.2711864406779661,0.0,0.1864406779661017,0.0,0.11864406779661017,0.0,0.01694915254237288
4833369,0.0,0.10476190476190476,0.009523809523809525,0.24761904761904763,0.0,0.23333333333333334,0.0,0.2857142857142857,0.004761904761904762,0.24285714285714285,0.0,0.22380952380952382,0.004761904761904762,0.10952380952380952,0.0,0.0761904761904762
4833902,0.0,0.06190476190476191,0.0,0.15714285714285714,0.004761904761904762,0.1380952380952381,0.0,0.38095238095238093,0.004761904761904762,0.3,0.004761904761904762,0.20476190476190476,0.0,0.06666666666666667,0.0,0.03333333333333333
4834380,0.0,0.04918032786885246,0.0,0.1721311475409836,0.00819672131147541,0.22131147540983606,0.00819672131147541,0.4016393442622951,0.00819672131147541,0.27049180327868855,0.00819672131147541,0.11475409836065574,0.01639344262295082,0.07377049180327869,0.00819672131147541,0.02459016393442623
4840544,0.0026560424966799467,0.017264276228419653,0.035856573705179286,0.15670650730411687,0.034528552456839307,0.08233731739707835,0.05179282868525897,0.3452855245683931,0.03718459495351926,0.3652058432934927,0.010624169986719787,0.09428950863213811,0.035856573705179286,0.07702523240371846,0.0013280212483399733,0.03054448871181939
4856842,0.0028735632183908046,0.04885057471264368,0.017241379310344827,0.27298850574712646,0.02586206896551724,0.3074712643678161,0.031609195402298854,0.27873563218390807,0.011494252873563218,0.25862068965517243,0.0,0.1896551724137931,0.011494252873563218,0.08045977011494253,0.0,0.14942528735632185
4857407,0.0012610340479192938,0.09836065573770492,0.01008827238335435,0.25346784363177804,0.0025220680958385876,0.06431273644388398,0.005044136191677175,0.30138713745271123,0.007566204287515763,0.25220680958385877,0.007566204287515763,0.2597730138713745,0.0,0.05044136191677175,0.0025220680958385876,0.10718789407313997
4857760,0.0,0.0967741935483871,0.0,0.0967741935483871,0.016129032258064516,0.1935483870967742,0.03225806451612903,0.2903225806451613,0.016129032258064516,0.27419354838709675,0.0,0.25806451612903225,0.0,0.03225806451612903,0.016129032258064516,0.016129032258064516
4873921,0.0,0.04864864864864865,0.0,0.22162162162162163,0.005405405405405406,0.31891891891891894,0.0,0.2864864864864865,0.0,0.2810810810810811,0.0,0.1837837837837838,0.005405405405405406,0.11891891891891893,0.0,0.06486486486486487
4875547,0.0,0.06557377049180328,0.01639344262295082,0.32786885245901637,0.0,0.3770491803278688,0.0,0.47540983606557374,0.0,0.36065573770491804,0.01639344262295082,0.19672131147540983,0.01639344262295082,0.04918032786885246,0.0,0.06557377049180328
4876863,0.0,0.03111111111111111,0.0044444444444444444,0.19555555555555557,0.0,0.14222222222222222,0.008888888888888889,0.37333333333333335,0.0044444444444444444,0.39111111111111113,0.0,0.2222222222222222,0.0,0.044444444444444446,0.0,0.03111111111111111
4883217,0.0,0.03527336860670194,0.008818342151675485,0.20282186948853614,0.003527336860670194,0.05114638447971781,0.021164021164021163,0.32451499118165783,0.03880070546737213,0.4021164021164021,0.007054673721340388,0.1763668430335097,0.010582010582010581,0.059964726631393295,0.008818342151675485,0.047619047619047616
4886912,0.00089126559714795,0.045454545454545456,0.00980392156862745,0.24420677361853832,0.008912655971479501,0.22192513368983957,0.00980392156862745,0.34759358288770054,0.0142602495543672,0.34759358288770054,0.0035650623885918,0.11764705882352941,0.015151515151515152,0.12566844919786097,0.004456327985739751,0.05169340463458111
4888412,0.0,0.0755813953488372,0.0,0.2558139534883721,0.0,0.27906976744186046,0.023255813953488372,0.3430232558139535,0.01744186046511628,0.4186046511627907,0.011627906976744186,0.1569767441860465,0.011627906976744186,0.12790697674418605,0.0,0.01744186046511628
4889360,0.004291845493562232,0.04291845493562232,0.02145922746781116,0.18025751072961374,0.012875536480686695,0.060085836909871244,0.034334763948497854,0.3905579399141631,0.03862660944206009,0.38197424892703863,0.0,0.07725321888412018,0.017167381974248927,0.030042918454935622,0.0,0.004291845493562232
4891890,0.0,0.0,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0
4891930,0.0,0.06930693069306931,0.009900990099009901,0.16831683168316833,0.0,0.2871287128712871,0.009900990099009901,0.48514851485148514,0.0,0.40594059405940597,0.0,0.10891089108910891,0.0,0.10891089108910891,0.0,0.0594059405940594
4893071,0.0,0.08571428571428572,0.0,0.2857142857142857,0.0,0.3142857142857143,0.0,0.42857142857142855,0.0,0.22857142857142856,0.0,0.22857142857142856,0.0,0.08571428571428572,0.0,0.14285714285714285
4896413,0.0,0.07042253521126761,0.009389671361502348,0.25821596244131456,0.0,0.27699530516431925,0.014084507042253521,0.38967136150234744,0.004694835680751174,0.2676056338028169,0.004694835680751174,0.11737089201877934,0.0,0.06103286384976526,0.0,0.09859154929577464
4896497,0.0,0.14285714285714285,0.0,0.2,0.0,0.14285714285714285,0.0,0.3142857142857143,0.0,0.37142857142857144,0.0,0.17142857142857143,0.0,0.08571428571428572,0.0,0.0
4896958,0.0,0.07075471698113207,0.0,0.25943396226415094,0.0047169811320754715,0.14622641509433962,0.009433962264150943,0.2641509433962264,0.018867924528301886,0.41037735849056606,0.0047169811320754715,0.2028301886792453,0.0047169811320754715,0.07075471698113207,0.0,0.0330188679245283
4897078,0.0,0.07692307692307693,0.0,0.23076923076923078,0.0,0.0989010989010989,0.0,0.37362637362637363,0.0,0.4065934065934066,0.0,0.32967032967032966,0.0,0.07692307692307693,0.0,0.04395604395604396
4897513,0.0,0.02100840336134454,0.008403361344537815,0.15966386554621848,0.004201680672268907,0.058823529411764705,0.037815126050420166,0.3319327731092437,0.029411764705882353,0.36554621848739494,0.008403361344537815,0.1092436974789916,0.012605042016806723,0.046218487394957986,0.004201680672268907,0.03361344537815126
4898115,0.0,0.03076923076923077,0.0,0.13846153846153847,0.0,0.16923076923076924,0.0,0.3076923076923077,0.0,0.3230769230769231,0.0,0.23076923076923078,0.0,0.06153846153846154,0.015384615384615385,0.13846153846153847
4898307,0.0,0.07171314741035857,0.00199203187250996,0.2689243027888446,0.0,0.23904382470119523,0.00796812749003984,0.3346613545816733,0.00398406374501992,0.300796812749004,0.0,0.17928286852589642,0.0,0.04780876494023904,0.0,0.07768924302788845
4900946,0.0,0.07875457875457875,0.007326007326007326,0.2271062271062271,0.003663003663003663,0.2875457875457875,0.005494505494505495,0.31135531135531136,0.007326007326007326,0.27289377289377287,0.0018315018315018315,0.23992673992673993,0.0,0.06593406593406594,0.0018315018315018315,0.08974358974358974
4903979,0.0,0.11666666666666667,0.0,0.13333333333333333,0.0,0.15833333333333333,0.0,0.3,0.016666666666666666,0.16666666666666666,0.008333333333333333,0.225,0.0,0.058333333333333334,0.008333333333333333,0.08333333333333333
4918103,0.0,0.0,0.0,0.42857142857142855,0.0,0.2857142857142857,0.0,0.14285714285714285,0.0,0.42857142857142855,0.0,0.2857142857142857,0.0,0.14285714285714285,0.0,0.14285714285714285
4918824,0.0,0.02476780185758514,0.021671826625386997,0.2260061919504644,0.0,0.05727554179566564,0.017027863777089782,0.32507739938080493,0.02631578947368421,0.38854489164086686,0.0015479876160990713,0.17337461300309598,0.0046439628482972135,0.03869969040247678,0.0030959752321981426,0.04489164086687306
4920404,0.0,0.08239700374531835,0.003745318352059925,0.21722846441947566,0.0,0.20973782771535582,0.00749063670411985,0.3333333333333333,0.00749063670411985,0.27715355805243447,0.0,0.18726591760299627,0.0,0.09737827715355805,0.0,0.0299625468164794
4937340,0.0,0.07894736842105263,0.0,0.19736842105263158,0.0,0.15789473684210525,0.0,0.3026315789473684,0.0,0.40789473684210525,0.0,0.25,0.0,0.07894736842105263,0.0,0.039473684210526314
4938164,0.0008333333333333334,0.03666666666666667,0.005833333333333334,0.22583333333333333,0.0008333333333333334,0.14333333333333334,0.005,0.38166666666666665,0.0075,0.37166666666666665,0.0033333333333333335,0.13916666666666666,0.0,0.06416666666666666,0.0,0.043333333333333335
4951771,0.0,0.1044776119402985,0.0,0.20149253731343283,0.0,0.20149253731343283,0.007462686567164179,0.4626865671641791,0.022388059701492536,0.3582089552238806,0.0,0.1417910447761194,0.022388059701492536,0.09701492537313433,0.007462686567164179,0.08955223880597014
4959766,0.0,0.03225806451612903,0.012903225806451613,0.2064516129032258,0.012903225806451613,0.24516129032258063,0.03870967741935484,0.36774193548387096,0.01935483870967742,0.4258064516129032,0.0,0.16129032258064516,0.012903225806451613,0.08387096774193549,0.0064516129032258064,0.09032258064516129
4967891,0.0,0.0196078431372549,0.0,0.1568627450980392,0.0,0.2549019607843137,0.0196078431372549,0.47058823529411764,0.0,0.43137254901960786,0.0,0.058823529411764705,0.0,0.0392156862745098,0.0,0.0196078431372549
4968067,0.0,0.04395604395604396,0.005494505494505495,0.2967032967032967,0.005494505494505495,0.15384615384615385,0.005494505494505495,0.3626373626373626,0.0,0.3626373626373626,0.0,0.15384615384615385,0.0,0.09340659340659341,0.0,0.10989010989010989
4968443,0.0,0.024390243902439025,0.012195121951219513,0.3170731707317073,0.024390243902439025,0.1951219512195122,0.036585365853658534,0.4024390243902439,0.036585365853658534,0.24390243902439024,0.0,0.14634146341463414,0.0,0.12195121951219512,0.0,0.18292682926829268
4970992,0.0,0.08333333333333333,0.0,0.1875,0.0,0.3125,0.0,0.3333333333333333,0.0,0.3958333333333333,0.0,0.0625,0.0,0.10416666666666667,0.0,0.020833333333333332
4979113,0.0,0.0176,0.008,0.192,0.0,0.0432,0.0176,0.3328,0.0336,0.4256,0.0048,0.1376,0.008,0.0432,0.0016,0.048
4991256,0.0,0.09859154929577464,0.0,0.3380281690140845,0.0,0.22535211267605634,0.0,0.323943661971831,0.014084507042253521,0.323943661971831,0.0,0.28169014084507044,0.0,0.056338028169014086,0.0,0.04225352112676056
4997785,0.0,0.03902439024390244,0.004878048780487805,0.25365853658536586,0.004878048780487805,0.08780487804878048,0.004878048780487805,0.40487804878048783,0.004878048780487805,0.2634146341463415,0.0,0.06829268292682927,0.004878048780487805,0.08292682926829269,0.0,0.03902439024390244
4998106,0.0,0.08858267716535433,0.00984251968503937,0.20866141732283464,0.0,0.25,0.005905511811023622,0.29133858267716534,0.001968503937007874,0.265748031496063,0.003937007874015748,0.23622047244094488,0.007874015748031496,0.0984251968503937,0.005905511811023622,0.17125984251968504
4998336,0.0,0.05333333333333334,0.008888888888888889,0.19111111111111112,0.0044444444444444444,0.28888888888888886,0.008888888888888889,0.37333333333333335,0.008888888888888889,0.3111111111111111,0.0044444444444444444,0.08888888888888889,0.0044444444444444444,0.035555555555555556,0.0,0.02666666666666667
5007473,0.0,0.04060913705583756,0.005076142131979695,0.20812182741116753,0.0,0.06345177664974619,0.007614213197969543,0.2766497461928934,0.017766497461928935,0.3756345177664975,0.007614213197969543,0.20558375634517767,0.012690355329949238,0.050761421319796954,0.0025380710659898475,0.0583756345177665
5016199,0.0025477707006369425,0.05477707006369427,0.005095541401273885,0.18980891719745224,0.0,0.1681528662420382,0.007643312101910828,0.378343949044586,0.007643312101910828,0.29554140127388534,0.003821656050955414,0.20764331210191084,0.003821656050955414,0.07006369426751592,0.0,0.07006369426751592
5022139,0.0,0.061452513966480445,0.0111731843575419,0.2346368715083799,0.0,0.16759776536312848,0.0,0.329608938547486,0.0111731843575419,0.3575418994413408,0.0,0.11731843575418995,0.0,0.0446927374301676,0.00558659217877095,0.0893854748603352
5032865,0.0,0.08,0.0,0.24,0.0,0.1,0.0,0.2,0.0,0.26,0.0,0.16,0.0,0.02,0.0,0.16
5040810,0.0,0.022787028921998246,0.014022787028921999,0.18580192813321647,0.0017528483786152498,0.05083260297984225,0.014899211218229623,0.3339176161262051,0.013146362839614373,0.3312883435582822,0.0052585451358457495,0.13584574934268187,0.007011393514460999,0.07011393514460999,0.0008764241893076249,0.11568799298860649
5041371,0.0,0.04088586030664395,0.0034071550255536627,0.19931856899488926,0.0017035775127768314,0.1362862010221465,0.01192504258943782,0.3798977853492334,0.01192504258943782,0.3049403747870528,0.0017035775127768314,0.19931856899488926,0.008517887563884156,0.08006814310051108,0.0017035775127768314,0.059625212947189095
5043232,0.0,0.07936507936507936,0.031746031746031744,0.24338624338624337,0.005291005291005291,0.1746031746031746,0.015873015873015872,0.4497354497354497,0.015873015873015872,0.30687830687830686,0.005291005291005291,0.1746031746031746,0.005291005291005291,0.042328042328042326,0.0,0.037037037037037035
5043515,0.0,0.06649168853893263,0.005249343832020997,0.21959755030621173,0.004374453193350831,0.2073490813648294,0.00699912510936133,0.3429571303587052,0.01399825021872266,0.3438320209973753,0.004374453193350831,0.19335083114610674,0.006124234470691163,0.09973753280839895,0.0026246719160104987,0.10323709536307961
5052131,0.0,0.04794520547945205,0.0,0.2328767123287671,0.0,0.08904109589041095,0.00684931506849315,0.4178082191780822,0.00684931506849315,0.2876712328767123,0.0,0.15753424657534246,0.0,0.06164383561643835,0.0,0.03424657534246575
5068471,0.0,0.054945054945054944,0.02197802197802198,0.16483516483516483,0.01098901098901099,0.054945054945054944,0.02197802197802198,0.4725274725274725,0.01098901098901099,0.23076923076923078,0.0,0.08791208791208792,0.01098901098901099,0.02197802197802198,0.0,0.01098901098901099
5069051,0.0,0.0547945205479452,0.0136986301369863,0.2054794520547945,0.0,0.0547945205479452,0.0136986301369863,0.3698630136986301,0.0273972602739726,0.3287671232876712,0.0,0.1232876712328767,0.0273972602739726,0.0684931506849315,0.0,0.0
5070291,0.0,0.0625,0.03125,0.15625,0.0,0.28125,0.03125,0.25,0.0,0.375,0.0,0.0625,0.03125,0.125,0.0,0.0
5077708,0.0,0.024096385542168676,0.008032128514056224,0.1606425702811245,0.012048192771084338,0.21686746987951808,0.01606425702811245,0.40562248995983935,0.004016064257028112,0.3453815261044177,0.004016064257028112,0.1566265060240964,0.012048192771084338,0.020080321285140562,0.004016064257028112,0.012048192771084338
5083891,0.0,0.07042253521126761,0.0,0.2535211267605634,0.0,0.3380281690140845,0.0,0.4225352112676056,0.0,0.323943661971831,0.0,0.07042253521126761,0.0,0.056338028169014086,0.0,0.056338028169014086
5085233,0.0,0.0707070707070707,0.030303030303030304,0.1717171717171717,0.010101010101010102,0.3333333333333333,0.020202020202020204,0.26262626262626265,0.030303030303030304,0.25252525252525254,0.0,0.10101010101010101,0.010101010101010102,0.08080808080808081,0.010101010101010102,0.020202020202020204
5087229,0.0,0.06354515050167224,0.0033444816053511705,0.24749163879598662,0.0,0.21739130434782608,0.0033444816053511705,0.2508361204013378,0.0,0.2976588628762542,0.0,0.20735785953177258,0.0033444816053511705,0.06020066889632107,0.0,0.07357859531772576
5094466,0.0,0.0625,0.03125,0.125,0.0,0.1875,0.03125,0.4375,0.0,0.125,0.0,0.125,0.03125,0.0625,0.0,0.03125
5105495,0.0,0.05828220858895705,0.009202453987730062,0.22085889570552147,0.003067484662576687,0.3773006134969325,0.012269938650306749,0.26380368098159507,0.006134969325153374,0.3558282208588957,0.003067484662576687,0.06441717791411043,0.0,0.06748466257668712,0.003067484662576687,0.0705521472392638
5117818,0.0,0.0525328330206379,0.00375234521575985,0.1951219512195122,0.001876172607879925,0.15947467166979362,0.00375234521575985,0.37523452157598497,0.013133208255159476,0.27392120075046905,0.00375234521575985,0.16322701688555347,0.005628517823639775,0.058161350844277676,0.0,0.020637898686679174
5129425,0.0,0.06521739130434782,0.0,0.2391304347826087,0.0,0.021739130434782608,0.021739130434782608,0.32608695652173914,0.021739130434782608,0.391304347826087,0.0,0.08695652173913043,0.021739130434782608,0.021739130434782608,0.0,0.06521739130434782
5145864,0.0,0.07275320970042796,0.003566333808844508,0.2225392296718973,0.0007132667617689016,0.21540656205420827,0.012838801711840228,0.48573466476462196,0.008559201141226819,0.25106990014265335,0.005706134094151213,0.15834522111269614,0.016405135520684736,0.15834522111269614,0.003566333808844508,0.08345221112696148
5145969,0.0,0.03428571428571429,0.017142857142857144,0.25142857142857145,0.0,0.17142857142857143,0.0,0.4057142857142857,0.0,0.3485714285714286,0.0,0.11428571428571428,0.0,0.06857142857142857,0.0,0.05714285714285714
5155617,0.0,0.05399792315680166,0.007268951194184839,0.19937694704049844,0.0,0.122533748701973,0.0020768431983385254,0.37798546209761164,0.007268951194184839,0.284527518172378,0.0020768431983385254,0.1360332294911734,0.0020768431983385254,0.06645898234683281,0.0010384215991692627,0.1142263759086189
5165746,0.001584786053882726,0.058637083993660855,0.00792393026941363,0.25356576862123614,0.001584786053882726,0.24564183835182252,0.006339144215530904,0.26465927099841524,0.004754358161648178,0.29952456418383516,0.003169572107765452,0.17115689381933438,0.003169572107765452,0.06973058637083994,0.001584786053882726,0.07290015847860538
5175454,0.005747126436781609,0.05172413793103448,0.005747126436781609,0.28735632183908044,0.0,0.09195402298850575,0.0,0.3620689655172414,0.011494252873563218,0.3333333333333333,0.0,0.16666666666666666,0.005747126436781609,0.040229885057471264,0.0,0.034482758620689655
5205473,0.0,0.05263157894736842,0.017543859649122806,0.17543859649122806,0.017543859649122806,0.14912280701754385,0.02631578947368421,0.2982456140350877,0.008771929824561403,0.23684210526315788,0.0,0.17543859649122806,0.017543859649122806,0.05263157894736842,0.008771929824561403,0.07017543859649122
5213303,0.0,0.041379310344827586,0.0,0.20689655172413793,0.0,0.3103448275862069,0.0,0.3793103448275862,0.006896551724137931,0.2689655172413793,0.0,0.19310344827586207,0.0,0.07586206896551724,0.0,0.06896551724137931
5213861,0.0,0.1,0.022222222222222223,0.2111111111111111,0.0,0.1111111111111111,0.011111111111111112,0.2777777777777778,0.022222222222222223,0.12222222222222222,0.022222222222222223,0.2111111111111111,0.0,0.08888888888888889,0.022222222222222223,0.12222222222222222
5215594,0.0,0.12195121951219512,0.0,0.21951219512195122,0.024390243902439025,0.2926829268292683,0.024390243902439025,0.3902439024390244,0.024390243902439025,0.3902439024390244,0.0,0.04878048780487805,0.0,0.04878048780487805,0.0,0.0975609756097561
5221341,0.0,0.008695652173913044,0.008695652173913044,0.21739130434782608,0.0,0.06956521739130435,0.05217391304347826,0.45217391304347826,0.02608695652173913,0.2956521739130435,0.0,0.1391304347826087,0.017391304347826087,0.06086956521739131,0.0,0.09565217391304348
5222113,0.0,0.043478260869565216,0.0,0.2826086956521739,0.0,0.30434782608695654,0.0,0.391304347826087,0.0,0.5,0.0,0.17391304347826086,0.0,0.021739130434782608,0.0,0.0
5232285,0.0,0.06847826086956521,0.002173913043478261,0.26304347826086955,0.0,0.125,0.007608695652173913,0.4043478260869565,0.002173913043478261,0.3119565217391304,0.0,0.19021739130434784,0.0,0.0782608695652174,0.0010869565217391304,0.0641304347826087
5242180,0.0,0.15789473684210525,0.05263157894736842,0.15789473684210525,0.0,0.05263157894736842,0.0,0.3684210526315789,0.0,0.15789473684210525,0.05263157894736842,0.15789473684210525,0.0,0.05263157894736842,0.0,0.05263157894736842
5245276,0.004975124378109453,0.07960199004975124,0.0,0.263681592039801,0.0,0.2835820895522388,0.009950248756218905,0.2835820895522388,0.014925373134328358,0.23880597014925373,0.004975124378109453,0.1691542288557214,0.0,0.06965174129353234,0.0,0.11442786069651742
5252629,0.0,0.042492917847025496,0.0169971671388102,0.17280453257790368,0.0084985835694051,0.2776203966005666,0.036827195467422094,0.37110481586402266,0.014164305949008499,0.39943342776203966,0.0084985835694051,0.0764872521246459,0.0113314447592068,0.0339943342776204,0.0028328611898017,0.031161473087818695
